area_swept_ha_der,date_yyyymmdd,depth_hi_prec_m,invertebrate_weight_kg,latitude_hi_prec_dd,longitude_hi_prec_dd,mean_seafloor_dep_position_type,midtow_position_type,nonspecific_organics_weight_kg,performance,program,project,sample_duration_hr_der,sampling_end_hhmmss,sampling_start_hhmmss,station_code,tow_end_timestamp,tow_start_timestamp,trawl_id,vertebrate_weight_kg,vessel,vessel_id,year,year_stn_invalid
2.287291625,20080920,812.3045,78.984,41.15227123,-124.5015339,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.343333,161732,155656,11642,2008-09-20T16:42:22Z,2008-09-20T15:37:41Z,2.00803E+11,261.72,Excalibur,8,2008,NA
1.933085413,20080920,529.0689,37.309,41.12458875,-124.4207508,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.28,182619,180931,11667,2008-09-20T18:44:37Z,2008-09-20T17:52:53Z,2.00803E+11,161.67,Excalibur,8,2008,NA
1.542534912,20080921,107.3248,32.28,40.77330203,-124.4370911,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.268333,72018,70412,11887,2008-09-21T07:27:01Z,2008-09-21T06:57:53Z,2.00803E+11,118.45,Excalibur,8,2008,NA
1.647471754,20080921,398.831,20.041,40.71921917,-124.5309467,Bottom Depth,Vessel Track Midpoint,1.313,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.258333,92543,91013,11900,2008-09-21T09:42:15Z,2008-09-21T08:54:00Z,2.00803E+11,366.11,Excalibur,8,2008,NA
1.899538811,20080921,416.6526,29.64,40.15119528,-124.3941969,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.268333,155728,154122,12370,2008-09-21T16:13:50Z,2008-09-21T15:26:21Z,2.00803E+11,188.06,Excalibur,8,2008,NA
2.158592907,20080921,909.7933,22.81,40.05475574,-124.5810291,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.333333,182401,180401,12469,2008-09-21T18:51:05Z,2008-09-21T17:41:25Z,2.00803E+11,263.22,Excalibur,8,2008,NA
2.128008842,20080922,159.0945,617.43,39.56755387,-123.9358103,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.27,72015,70403,12901,2008-09-22T07:29:19Z,2008-09-22T06:48:19Z,2.00803E+11,127.96,Excalibur,8,2008,NA
1.62670317,20080922,101.1465,23.52,39.53791912,-123.8566433,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.261667,91515,85933,12928,2008-09-22T09:23:57Z,2008-09-22T08:52:44Z,2.00803E+11,89.45,Excalibur,8,2008,NA
1.638647716,20080923,130.7942,48.57,39.43252241,-123.9146012,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.258333,94933,93403,12981,2008-09-23T09:59:00Z,2008-09-23T09:23:46Z,2.00803E+11,20.79,Excalibur,8,2008,NA
1.675627708,20080923,354.8847,12.87,39.1232589,-123.9791856,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.261667,132553,131011,13161,2008-09-23T13:40:02Z,2008-09-23T12:56:24Z,2.00803E+11,258.67,Excalibur,8,2008,NA
1.507055877,20080923,206.8386,16.64,39.11157549,-123.9539345,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.258333,153415,151845,13162,2008-09-23T15:44:01Z,2008-09-23T15:08:41Z,2.00803E+11,215.08,Excalibur,8,2008,NA
1.610324867,20080923,147.2351,18.792,39.11638893,-123.9323422,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.258333,162111,160541,13163,2008-09-23T16:34:13Z,2008-09-23T15:56:06Z,2.00803E+11,83.54,Excalibur,8,2008,NA
1.529167328,20080924,84.6486,51.87,39.01344323,-123.7957146,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.253333,74626,73114,13217,2008-09-24T07:55:23Z,2008-09-24T07:24:08Z,2.00803E+11,33.08,Excalibur,8,2008,NA
1.487299896,20080924,91.5545,5520.604,38.97458053,-123.8040777,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.285,94855,93149,13231,2008-09-24T09:57:36Z,2008-09-24T09:25:18Z,2.00803E+11,60.886,Excalibur,8,2008,2010
1.940416034,20080924,804.6147,29.99,38.98646625,-124.0737188,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.271667,134032,132414,13222,2008-09-24T14:05:58Z,2008-09-24T13:04:28Z,2.00803E+11,248.97,Excalibur,8,2008,NA
1.63538173,20080924,136.282,39.17,38.77780992,-123.7787183,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.265,170757,165203,13310,2008-09-24T17:17:25Z,2008-09-24T16:43:18Z,2.00803E+11,160.04,Excalibur,8,2008,NA
2.099241457,20080925,511.8583,44.76,38.51793889,-123.6725663,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.295,72502,70720,13447,2008-09-25T07:40:53Z,2008-09-25T06:51:26Z,2.00803E+11,198.64,Excalibur,8,2008,NA
1.757760279,20080925,178.8767,28.26,38.44894208,-123.5301825,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.276667,101657,100021,13493,2008-09-25T10:25:57Z,2008-09-25T09:52:09Z,2.00803E+11,265.98,Excalibur,8,2008,NA
1.537657746,20080925,116.6851,17.528,38.493711,-123.4014959,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.251667,123204,121658,13456,2008-09-25T12:39:51Z,2008-09-25T12:06:56Z,2.00803E+11,47.913,Excalibur,8,2008,NA
1.525944348,20080925,118.2075,15.026,38.37315588,-123.3401806,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.25,141559,140059,13544,2008-09-25T14:23:02Z,2008-09-25T13:52:39Z,2.00803E+11,61.426,Excalibur,8,2008,NA
1.363465573,20080925,90.648,19.05,38.3303642,-123.1828765,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.251667,154848,153342,13571,2008-09-25T15:56:48Z,2008-09-25T15:25:31Z,2.00803E+11,40.71,Excalibur,8,2008,NA
1.477184747,20080926,74.9225,361.56,38.16992317,-123.0498642,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.265,81615,80021,13685,2008-09-26T08:23:24Z,2008-09-26T07:54:04Z,2.00803E+11,141.341,Excalibur,8,2008,NA
1.436797564,20080926,74.2965,583.42,38.13745119,-123.0561853,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.253333,104927,103415,13707,2008-09-26T10:56:41Z,2008-09-26T10:28:52Z,2.00803E+11,173.41,Excalibur,8,2008,NA
1.731383667,20080926,644.1294,26.09,38.17535074,-123.5548107,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.26,150641,145105,13669,2008-09-26T15:29:13Z,2008-09-26T14:33:12Z,2.00803E+11,139.44,Excalibur,8,2008,NA
1.540326209,20080926,284.1374,90.55,38.25801075,-123.4583758,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.256667,171102,165538,13606,2008-09-26T17:22:55Z,2008-09-26T16:43:15Z,2.00803E+11,579.31,Excalibur,8,2008,NA
1.457083909,20080927,112.4948,53.32,38.04351386,-123.223287,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.255,72105,70547,13762,2008-09-27T07:29:09Z,2008-09-27T06:57:29Z,2.00803E+11,40.48,Excalibur,8,2008,NA
1.490481499,20080927,89.4978,88.01,37.9345075,-123.09826,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.271667,90357,84739,13825,2008-09-27T09:13:32Z,2008-09-27T08:40:49Z,2.00803E+11,219.05,Excalibur,8,2008,NA
2.532247707,20081001,1040.5518,16.21,37.35188655,-123.1774899,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.371667,73544,71326,14230,2008-10-01T08:06:53Z,2008-10-01T06:40:08Z,2.00803E+11,598.03,Excalibur,8,2008,NA
1.723447659,20081001,216.6773,132.41,37.33276754,-122.8746573,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.275,105412,103742,14240,2008-10-01T11:04:57Z,2008-10-01T10:27:01Z,2.00803E+11,44.14,Excalibur,8,2008,NA
1.437684372,20081001,175.4492,5.79,37.23345667,-122.7758433,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.273333,132725,131101,14325,2008-10-01T13:36:49Z,2008-10-01T13:01:43Z,2.00803E+11,301.35,Excalibur,8,2008,NA
1.80690608,20081001,534.1973,79.45,37.11387292,-122.8345118,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.285,161718,160012,14430,2008-10-01T16:35:45Z,2008-10-01T15:40:21Z,2.00803E+11,328.16,Excalibur,8,2008,NA
1.368221043,20081001,97.6719,18.43,37.17757958,-122.5587388,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.263333,184952,183404,14359,2008-10-01T18:59:03Z,2008-10-01T18:26:38Z,2.00803E+11,214.86,Excalibur,8,2008,NA
1.418399454,20081002,110.5477,22.26,37.05790833,-122.4711525,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.246667,72658,71210,14468,2008-10-02T07:35:24Z,2008-10-02T07:02:21Z,2.00803E+11,99.2,Excalibur,8,2008,NA
1.542028972,20081002,84.8253,66.79,36.76520058,-121.8721817,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.276667,123345,121709,14686,2008-10-02T12:42:21Z,2008-10-02T12:10:47Z,2.00803E+11,50.2,Excalibur,8,2008,NA
1.553731309,20081002,331.0898,63.75,36.57761761,-122.0086551,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.251667,175555,174049,14778,2008-10-02T18:14:28Z,2008-10-02T17:27:04Z,2.00803E+11,266.82,Excalibur,8,2008,NA
2.178153968,20081003,1021.0281,20.97,36.5038506,-122.1294735,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.34,72119,70055,14804,2008-10-03T07:55:49Z,2008-10-03T06:29:25Z,2.00803E+11,588.82,Excalibur,8,2008,NA
2.088423433,20081003,914.7161,24.29,36.3546196,-122.3211784,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.321667,103113,101155,14883,2008-10-03T11:05:21Z,2008-10-03T09:46:26Z,2.00803E+11,147.7,Excalibur,8,2008,2015
1.556999512,20081003,255.8694,29.88,36.34269167,-122.0591425,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.255,134429,132911,14891,2008-10-03T13:56:22Z,2008-10-03T13:18:26Z,2.00803E+11,118.34,Excalibur,8,2008,NA
1.452211353,20081003,120.7985,9.24,36.43898589,-121.966835,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.248333,155705,154211,14841,2008-10-03T16:06:23Z,2008-10-03T15:32:39Z,2.00803E+11,61.78,Excalibur,8,2008,NA
1.355520634,20081003,90.9582,1.22,36.31388525,-121.9804548,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.253333,181438,175926,14913,2008-10-03T18:23:00Z,2008-10-03T17:53:42Z,2.00803E+11,40.19,Excalibur,8,2008,NA
1.353036519,20081004,109.5577,14.95,36.29430527,-122.0195234,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.255,74042,72524,14932,2008-10-04T07:50:51Z,2008-10-04T07:15:50Z,2.00803E+11,124.71,Excalibur,8,2008,NA
2.091143897,20081004,640.1943,73.511,36.191315,-121.9085879,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.316667,110259,104359,15004,2008-10-04T11:23:40Z,2008-10-04T10:26:29Z,2.00803E+11,225.53,Excalibur,8,2008,NA
1.81570264,20081004,595.8942,80.81,36.15216268,-121.8014265,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.278333,125146,123504,15033,2008-10-04T13:11:55Z,2008-10-04T12:18:52Z,2.00803E+11,143.39,Excalibur,8,2008,NA
2.084782493,20081004,1168.5257,33.825,35.92091583,-121.8742575,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.356667,160518,154354,15194,2008-10-04T16:40:41Z,2008-10-04T15:12:33Z,2.00803E+11,74.84,Excalibur,8,2008,NA
1.81810613,20081005,339.4283,45.46,35.89674345,-121.5409373,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.268333,73220,71614,15206,2008-10-05T07:46:58Z,2008-10-05T07:02:41Z,2.00803E+11,165.81,Excalibur,8,2008,NA
1.783502536,20081005,430.0919,15.442,35.83278263,-121.5345971,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.273333,92853,91229,15258,2008-10-05T09:46:24Z,2008-10-05T08:57:46Z,2.00803E+11,340.93,Excalibur,8,2008,NA
1.546611285,20081005,355.091,103.7,35.66950659,-121.4194274,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.253333,120339,114827,15417,2008-10-05T12:17:34Z,2008-10-05T11:37:13Z,2.00803E+11,339.92,Excalibur,8,2008,NA
1.885323812,20081005,490.9431,123.24,35.48882125,-121.3136013,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.308333,141824,135954,15580,2008-10-05T14:35:56Z,2008-10-05T13:44:11Z,2.00803E+11,224.31,Excalibur,8,2008,NA
1.635384122,20060929,64.2112,16.09,34.96369525,-120.73807,Gross Operation Depth,Station-defined Midpoint,NA,Unsatisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.275,122846,121216,16113,2006-09-29T12:33:31Z,2006-09-29T12:07:11Z,2.00603E+11,36.69,Excalibur,8,2006,NA
2.086194838,20081005,691.5878,32.673,35.18296503,-121.3949691,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.298333,173526,171732,15885,2008-10-05T17:58:09Z,2008-10-05T16:57:07Z,2.00803E+11,145.62,Excalibur,8,2008,NA
1.699935454,20081006,545.9251,6.17,35.06956609,-121.5196646,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.27,72352,70740,16020,2008-10-06T07:43:25Z,2008-10-06T06:47:49Z,2.00803E+11,108.89,Excalibur,8,2008,NA
1.791413362,20081006,557.0133,198.243,34.8234376,-121.1799029,Bottom Depth,Gear Start Haulback,40.998,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.275,123100,121430,16285,2008-10-06T12:49:24Z,2008-10-06T11:55:48Z,2.00803E+11,66.75,Excalibur,8,2008,NA
1.878131877,20081006,932.3491,9.12,34.62233506,-121.3640858,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.3,154543,152743,16487,2008-10-06T16:16:26Z,2008-10-06T14:59:08Z,2.00803E+11,431.79,Excalibur,8,2008,NA
2.342774385,20081006,1003.9761,7.23,34.61647486,-121.3743221,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.318333,171607,165701,16518,2008-10-06T17:50:58Z,2008-10-06T16:27:53Z,2.00803E+11,137.61,Excalibur,8,2008,NA
1.786096484,20081007,497.6304,326.348,35.0899356,-121.0687696,Bottom Depth,Gear Track Midpoint,332.36,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.301667,72341,70535,16001,2008-10-07T07:40:43Z,2008-10-07T06:48:27Z,2.00803E+11,85.94,Excalibur,8,2008,NA
1.598773725,20081007,104.2627,17.6,35.37265324,-120.9944414,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.267222,105839,104237,15698,2008-10-07T11:08:13Z,2008-10-07T10:33:30Z,2.00803E+11,30.18,Excalibur,8,2008,NA
1.679476746,20081012,478.2721,13.461,34.25937685,-120.4796386,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.258333,74704,73134,16973,2008-10-12T08:05:42Z,2008-10-12T07:13:25Z,2.00803E+11,214.28,Excalibur,8,2008,NA
1.395737576,20081012,456.6472,95.323,34.25476417,-120.4423017,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.268333,95308,93702,16975,2008-10-12T10:11:28Z,2008-10-12T09:19:00Z,2.00803E+11,51.19,Excalibur,8,2008,NA
1.721493692,20150607,138.0671,15.31,44.34700359,-124.7552946,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.274167,105921,104254,9314,2015-06-07T11:07:45Z,2015-06-07T10:34:41Z,2.01503E+11,236.56,Excalibur,8,2015,NA
1.455297451,20081012,298.0138,194.415,34.36424557,-120.2887741,Bottom Depth,Gear Start Haulback,63.372,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.258333,180603,175033,16747,2008-10-12T18:20:15Z,2008-10-12T17:36:36Z,2.00803E+11,32.7,Excalibur,8,2008,NA
1.557154065,20081013,83.438,38.39,34.41070606,-120.0611271,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.276667,72505,70829,16701,2008-10-13T07:31:57Z,2008-10-13T07:03:13Z,2.00803E+11,35.55,Excalibur,8,2008,NA
1.253883285,20081013,585.0559,0.06,34.24831464,-120.0971824,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.255,122024,120506,16986,2008-10-13T12:42:41Z,2008-10-13T11:47:53Z,2.00803E+11,0.66,Excalibur,8,2008,NA
1.448455021,20081013,504.7242,0.59,34.15843542,-120.1129813,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.306667,164344,162520,17109,2008-10-13T17:00:30Z,2008-10-13T16:09:37Z,2.00803E+11,80.63,Excalibur,8,2008,NA
1.674649657,20081014,479.6742,8.12,34.18969151,-119.8615151,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.278333,85826,84144,17054,2008-10-14T09:15:05Z,2008-10-14T08:23:13Z,2.00803E+11,55.47,Excalibur,8,2008,NA
1.220566952,20081014,354.9807,255.46,34.22516429,-119.7979852,Bottom Depth,Gear Start Haulback,111.557,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.275,145229,143559,16996,2008-10-14T15:05:55Z,2008-10-14T14:22:44Z,2.00803E+11,28.17,Excalibur,8,2008,NA
1.308086693,20081014,84.9798,55.9,34.33903667,-119.7520625,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.268333,171204,165558,16765,2008-10-14T17:21:00Z,2008-10-14T16:50:14Z,2.00803E+11,76.19,Excalibur,8,2008,NA
1.298704628,20081015,86.9834,3.2,34.03944951,-119.4611377,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.266667,72810,71210,17353,2008-10-15T07:37:34Z,2008-10-15T07:04:24Z,2.00803E+11,65.72,Excalibur,8,2008,NA
1.642279691,20081015,732.2403,33.238,33.95582045,-119.2076,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.298333,95419,93625,17530,2008-10-15T10:17:45Z,2008-10-15T09:16:29Z,2.00803E+11,41.13,Excalibur,8,2008,NA
1.916838705,20081015,854.6664,1.65,33.89562917,-118.8685433,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.285,124458,122752,17624,2008-10-15T13:17:22Z,2008-10-15T12:08:15Z,2.00803E+11,0.66,Excalibur,8,2008,NA
2.018062307,20081015,899.7091,0.05,33.835255,-118.7994442,Bottom Depth,Vessel Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.338333,142922,140904,17791,2008-10-15T14:56:29Z,2008-10-15T13:44:32Z,2.00803E+11,0.05,Excalibur,8,2008,NA
1.599041102,20081015,169.581,125.65,33.87190914,-118.6270204,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.263333,163415,161827,17632,2008-10-15T16:43:25Z,2008-10-15T16:08:18Z,2.00803E+11,89.22,Excalibur,8,2008,NA
1.457452164,20081015,80.0136,107.21,33.84449562,-118.4415741,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.28,181002,175314,17726,2008-10-15T18:22:24Z,2008-10-15T17:48:06Z,2.00803E+11,45.22,Excalibur,8,2008,NA
2.457309144,20081016,881.164,0.25,33.63500647,-118.5107001,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.341667,73301,71231,18201,2008-10-16T08:01:49Z,2008-10-16T06:48:52Z,2.00803E+11,6.34,Excalibur,8,2008,NA
1.191197315,20081016,118.9908,6.86,33.31143633,-118.4803253,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.253333,154902,153350,19260,2008-10-16T15:57:54Z,2008-10-16T15:27:43Z,2.00803E+11,24.3,Excalibur,8,2008,NA
1.669186026,20081017,428.4125,17.53,32.33530477,-119.6683084,Bottom Depth,Gear Track Midpoint,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.26,95754,94218,22587,2008-10-17T10:12:50Z,2008-10-17T09:29:09Z,2.00803E+11,37.87,Excalibur,8,2008,NA
1.381283975,20081017,421.1094,11.94,32.3499217,-119.659378,Bottom Depth,Gear Start Haulback,NA,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.256667,130218,124654,22588,2008-10-17T13:16:55Z,2008-10-17T12:35:22Z,2.00803E+11,53.1,Excalibur,8,2008,NA
2.306336888,20081018,1101.1147,107.766,33.1637203,-120.0829065,Bottom Depth,Gear Start Haulback,4.704,Satisfactory,Bottom Trawl,Groundfish Slope and Shelf Combination Survey,0.373333,73809,71545,19983,2008-10-18T08:15:41Z,2008-10-18T06:46:59Z,2.00803E+11,51.88,Excalibur,8,2008,NA
